long,lat,order,piece,linkid,group,citycode
-0.0810885,51.4969934,4,1,2821,2821.1,london
-0.0815177,51.4968014,5,1,2821,2821.1,london
-0.0787175,51.5000124,1,1,2822,2822.1,london
-0.0784224,51.5006435,2,1,2822,2822.1,london
-0.0782427,51.5010292,3,1,2822,2822.1,london
-0.0781703,51.5011695,4,1,2822,2822.1,london
-0.0785726,51.5001209,1,1,2823,2823.1,london
-0.0787926,51.49965,2,1,2823,2823.1,london
-0.0793236,51.4985179,3,1,2823,2823.1,london
-0.0796938,51.4977799,4,1,2823,2823.1,london
-0.0662291,51.484169,1,1,2824,2824.1,london
-0.0660038,51.4846634,2,1,2824,2824.1,london
-0.0658321,51.4849173,3,1,2824,2824.1,london
-0.0654137,51.4851645,4,1,2824,2824.1,london
-0.0637078,51.4860664,5,1,2824,2824.1,london
-0.0625491,51.4867345,6,1,2824,2824.1,london
-0.0617552,51.4872089,7,1,2824,2824.1,london
-0.0608647,51.4875162,8,1,2824,2824.1,london
-0.0598133,51.4877433,9,1,2824,2824.1,london
-0.0586679,51.4880206,10,1,2824,2824.1,london
-0.0582254,51.4880707,1,1,2825,2825.1,london
-0.0587726,51.487917,2,1,2825,2825.1,london
-0.0602842,51.4876109,3,1,2825,2825.1,london
-0.0608432,51.4874694,4,1,2825,2825.1,london
-0.0616479,51.4871688,5,1,2825,2825.1,london
-0.0625491,51.486661,6,1,2825,2825.1,london
-0.0638473,51.4859395,7,1,2825,2825.1,london
-0.0653493,51.4851044,8,1,2825,2825.1,london
-0.0658107,51.4848088,9,1,2825,2825.1,london
-0.0660722,51.4842183,10,1,2825,2825.1,london
-0.0658804,51.4846192,1,1,2826,2826.1,london
-0.0659139,51.4844822,2,1,2826,2826.1,london
-0.0659569,51.4843528,3,1,2826,2826.1,london
-0.0660172,51.4842125,4,1,2826,2826.1,london
-0.0580913,51.4858861,1,1,2827,2827.1,london
-0.0568897,51.4858226,2,1,2827,2827.1,london
-0.0550711,51.4857424,3,1,2827,2827.1,london
-0.0547117,51.485719,4,1,2827,2827.1,london
-0.0543952,51.4857424,5,1,2827,2827.1,london
-0.052405,51.4859813,1,1,2828,2828.1,london
-0.0529119,51.4859245,2,1,2828,2828.1,london
-0.0533491,51.4858643,3,1,2828,2828.1,london
-0.053789,51.4857925,4,1,2828,2828.1,london
-0.0540116,51.4857391,1,1,2829,2829.1,london
-0.0538534,51.4853265,2,1,2829,2829.1,london
-0.0536925,51.4848839,3,1,2829,2829.1,london
-0.0536683,51.4848388,4,1,2829,2829.1,london
-0.0537086,51.4846868,1,1,2830,2830.1,london
-0.0537515,51.4848839,2,1,2830,2830.1,london
-0.0538561,51.4851762,3,1,2830,2830.1,london
-0.0539634,51.4854785,4,1,2830,2830.1,london
-0.054009,51.4855988,5,1,2830,2830.1,london
-0.0541431,51.4858259,1,1,2831,2831.1,london
-0.0541538,51.485866,2,1,2831,2831.1,london
-0.0544649,51.4864539,3,1,2831,2831.1,london
-0.0547332,51.4869784,4,1,2831,2831.1,london
-0.0549155,51.4873258,5,1,2831,2831.1,london
-0.0550389,51.4875095,6,1,2831,2831.1,london
-0.0552696,51.4877166,7,1,2831,2831.1,london
-0.0555539,51.4878402,8,1,2831,2831.1,london
-0.0558758,51.487927,9,1,2831,2831.1,london
-0.0560796,51.4879304,10,1,2831,2831.1,london
-0.0564712,51.487927,11,1,2831,2831.1,london
-0.0566804,51.4879003,12,1,2831,2831.1,london
-0.0569379,51.4879671,1,1,2832,2832.1,london
-0.0563639,51.4879972,2,1,2832,2832.1,london
-0.0559777,51.4880206,3,1,2832,2832.1,london
-0.0555217,51.4878903,4,1,2832,2832.1,london
-0.0550818,51.4876431,5,1,2832,2832.1,london
-0.0547653,51.4871153,6,1,2832,2832.1,london
-0.0543147,51.4862669,7,1,2832,2832.1,london
-0.0540841,51.4858426,8,1,2832,2832.1,london
-0.053553,51.4907529,1,1,2833,2833.1,london
-0.0540894,51.4906593,2,1,2833,2833.1,london
-0.054481,51.4905057,3,1,2833,2833.1,london
-0.0549424,51.490322,4,1,2833,2833.1,london
-0.0555164,51.4899913,5,1,2833,2833.1,london
-0.0566965,51.4893433,6,1,2833,2833.1,london
-0.0572276,51.4889926,7,1,2833,2833.1,london
-0.0575495,51.4887621,8,1,2833,2833.1,london
-0.0577533,51.4885149,9,1,2833,2833.1,london
-0.0579733,51.4882711,10,1,2833,2833.1,london
-0.0580645,51.4881809,11,1,2833,2833.1,london
-0.0581771,51.4881842,1,1,2834,2834.1,london
-0.0580537,51.4882678,2,1,2834,2834.1,london
-0.0577641,51.4886018,3,1,2834,2834.1,london
-0.0575924,51.4888289,4,1,2834,2834.1,london
-0.0571632,51.4891028,5,1,2834,2834.1,london
-0.0562942,51.4896172,6,1,2834,2834.1,london
-0.0554627,51.4900748,7,1,2834,2834.1,london
-0.0548941,51.4904055,8,1,2834,2834.1,london
-0.0544381,51.4906026,9,1,2834,2834.1,london
-0.0537193,51.490803,10,1,2834,2834.1,london
-0.0518686,51.4910835,1,1,2835,2835.1,london
-0.0522709,51.4910635,2,1,2835,2835.1,london
-0.0525606,51.4910167,3,1,2835,2835.1,london
-0.0535315,51.4907796,4,1,2835,2835.1,london
-0.046311,51.4843194,1,1,2836,2836.1,london
-0.0476468,51.4843361,2,1,2836,2836.1,london
-0.0494009,51.4843728,3,1,2836,2836.1,london
-0.0505006,51.4844029,4,1,2836,2836.1,london
-0.0517935,51.484473,5,1,2836,2836.1,london
-0.0533277,51.4845799,6,1,2836,2836.1,london
-0.081625,51.4966979,1,1,2837,2837.1,london
-0.0812334,51.4965943,2,1,2837,2837.1,london
-0.0807023,51.496444,3,1,2837,2837.1,london
-0.0802195,51.4962804,4,1,2837,2837.1,london
-0.07938,51.4960116,5,1,2837,2837.1,london
-0.0792861,51.4959347,1,1,2838,2838.1,london
-0.0798306,51.4961134,2,1,2838,2838.1,london
-0.0805092,51.4963372,3,1,2838,2838.1,london
-0.0809598,51.4964824,4,1,2838,2838.1,london
-0.0814506,51.4966127,5,1,2838,2838.1,london
-0.0793397,51.4960065,1,1,2839,2839.1,london
-0.0783098,51.4956692,2,1,2839,2839.1,london
-0.0771028,51.4952685,3,1,2839,2839.1,london
-0.0765127,51.4950814,4,1,2839,2839.1,london
-0.0762713,51.4948844,5,1,2839,2839.1,london
-0.0759172,51.494527,6,1,2839,2839.1,london
-0.0755954,51.4942799,7,1,2839,2839.1,london
-0.0755766,51.4942615,8,1,2839,2839.1,london
-0.0755578,51.4942532,1,1,2840,2840.1,london
-0.0752091,51.4940645,2,1,2840,2840.1,london
-0.0749651,51.4939559,3,1,2840,2840.1,london
-0.0745761,51.4937906,4,1,2840,2840.1,london
-0.0742355,51.4936102,5,1,2840,2840.1,london
-0.0739405,51.4934466,6,1,2840,2840.1,london
-0.0737929,51.4933581,7,1,2840,2840.1,london
-0.0737715,51.4932295,1,1,2841,2841.1,london
-0.0740665,51.4934533,2,1,2841,2841.1,london
-0.0745386,51.4936987,3,1,2841,2841.1,london
-0.0751179,51.4939876,4,1,2841,2841.1,london
-0.0753593,51.4941079,5,1,2841,2841.1,london
-0.0754693,51.4941646,6,1,2841,2841.1,london
-0.0715292,51.4926767,1,1,2842,2842.1,london
-0.0718725,51.49264,2,1,2842,2842.1,london
-0.0723392,51.4926183,3,1,2842,2842.1,london
-0.0725135,51.49263,4,1,2842,2842.1,london
-0.0728381,51.4926917,5,1,2842,2842.1,london
-0.073168,51.492802,6,1,2842,2842.1,london
-0.0733289,51.4928988,7,1,2842,2842.1,london
-0.0735408,51.4930525,8,1,2842,2842.1,london
-0.0735033,51.493131,1,1,2843,2843.1,london
-0.0732216,51.4928955,2,1,2843,2843.1,london
-0.0730205,51.4927836,3,1,2843,2843.1,london
-0.0727201,51.4926968,4,1,2843,2843.1,london
-0.0723338,51.4926433,5,1,2843,2843.1,london
-0.0719315,51.492655,6,1,2843,2843.1,london
-0.071682,51.4926901,7,1,2843,2843.1,london
-0.0761801,51.4904489,1,1,2844,2844.1,london
-0.0758958,51.4907362,2,1,2844,2844.1,london
-0.0753379,51.4913608,3,1,2844,2844.1,london
-0.0746512,51.4922325,4,1,2844,2844.1,london
-0.0742382,51.4927201,5,1,2844,2844.1,london
-0.0739753,51.4930475,6,1,2844,2844.1,london
-0.0739056,51.4931109,7,1,2844,2844.1,london
-0.073809,51.4931042,1,1,2845,2845.1,london
-0.0739861,51.4929773,2,1,2845,2845.1,london
-0.0742865,51.4925865,3,1,2845,2845.1,london
-0.0749087,51.4918417,4,1,2845,2845.1,london
-0.0753808,51.4912505,5,1,2845,2845.1,london
-0.0756168,51.4909633,6,1,2845,2845.1,london
-0.0760621,51.4904188,7,1,2845,2845.1,london
-0.0760621,51.4902769,1,1,2846,2846.1,london
-0.0756785,51.4900782,2,1,2846,2846.1,london
-0.0753298,51.4898944,3,1,2846,2846.1,london
-0.0751045,51.4897091,4,1,2846,2846.1,london
-0.0748497,51.4894452,5,1,2846,2846.1,london
-0.0748283,51.4894168,6,1,2846,2846.1,london
-0.0749812,51.4893684,1,1,2847,2847.1,london
-0.0749972,51.4895304,2,1,2847,2847.1,london
-0.0751609,51.4897057,3,1,2847,2847.1,london
-0.0753137,51.489836,4,1,2847,2847.1,london
-0.0755069,51.4899679,5,1,2847,2847.1,london
-0.0757992,51.4901082,6,1,2847,2847.1,london
-0.0759602,51.4901867,7,1,2847,2847.1,london
-0.077886,51.4890143,1,1,2848,2848.1,london
-0.0776714,51.4891529,2,1,2848,2848.1,london
-0.07732,51.4894251,3,1,2848,2848.1,london
-0.0769338,51.4897876,4,1,2848,2848.1,london
-0.076569,51.4901099,5,1,2848,2848.1,london
-0.0764188,51.4902301,6,1,2848,2848.1,london
-0.0777626,51.4889592,1,1,2849,2849.1,london
-0.0775963,51.4891563,2,1,2849,2849.1,london
-0.0769579,51.4897208,3,1,2849,2849.1,london
-0.0765395,51.4900882,4,1,2849,2849.1,london
-0.0763571,51.4902251,5,1,2849,2849.1,london
-0.0748444,51.4891563,1,1,2850,2850.1,london
-0.0750643,51.4889358,2,1,2850,2850.1,london
-0.0752574,51.4887053,3,1,2850,2850.1,london
-0.0755417,51.4884748,4,1,2850,2850.1,london
-0.0759012,51.4882076,5,1,2850,2850.1,london
-0.0760299,51.4881375,6,1,2850,2850.1,london
-0.0832665,51.4928471,1,1,2851,2851.1,london
-0.0825799,51.4929339,2,1,2851,2851.1,london
-0.0816143,51.4928871,3,1,2851,2851.1,london
-0.0810134,51.4927135,4,1,2851,2851.1,london
-0.0799084,51.4922459,5,1,2851,2851.1,london
-0.078578,51.4915779,6,1,2851,2851.1,london
-0.0774086,51.4909766,7,1,2851,2851.1,london
-0.0764,51.4904355,8,1,2851,2851.1,london
-0.070188,51.4776628,1,1,2852,2852.1,london
-0.069944,51.4777246,2,1,2852,2852.1,london
-0.0695685,51.4778632,3,1,2852,2852.1,london
-0.0692144,51.478037,4,1,2852,2852.1,london
-0.0689167,51.4781372,5,1,2852,2852.1,london
-0.0687289,51.4781806,6,1,2852,2852.1,london
-0.0685412,51.4781923,1,1,2853,2853.1,london
-0.0688201,51.4781322,2,1,2853,2853.1,london
-0.0691313,51.478032,3,1,2853,2853.1,london
-0.0694638,51.4778716,4,1,2853,2853.1,london
-0.0698662,51.4777179,5,1,2853,2853.1,london
-0.0700459,51.4776494,6,1,2853,2853.1,london
-0.0698984,51.4771165,1,1,2854,2854.1,london
-0.0692493,51.4772552,2,1,2854,2854.1,london
-0.0690186,51.4773153,3,1,2854,2854.1,london
-0.0688979,51.4773855,4,1,2854,2854.1,london
-0.0687316,51.4775442,5,1,2854,2854.1,london
-0.0686538,51.4777346,6,1,2854,2854.1,london
-0.0685546,51.4780503,7,1,2854,2854.1,london
-0.0676453,51.4798394,1,1,2855,2855.1,london
-0.0672269,51.4804809,2,1,2855,2855.1,london
-0.0667441,51.4811424,3,1,2855,2855.1,london
-0.0660253,51.482031,4,1,2855,2855.1,london
-0.0653601,51.4829397,5,1,2855,2855.1,london
-0.0650918,51.4832671,6,1,2855,2855.1,london
-0.0607842,51.4810321,1,1,2856,2856.1,london
-0.0613099,51.4806112,2,1,2856,2856.1,london
-0.0621629,51.479953,3,1,2856,2856.1,london
-0.0627369,51.4794753,4,1,2856,2856.1,london
-0.0630373,51.4792347,5,1,2856,2856.1,london
-0.063284,51.4791245,6,1,2856,2856.1,london
-0.0638312,51.4789708,7,1,2856,2856.1,london
-0.0644964,51.4788238,8,1,2856,2856.1,london
-0.0653601,51.4786968,9,1,2856,2856.1,london
-0.0667173,51.4784797,10,1,2856,2856.1,london
-0.067699,51.4783427,11,1,2856,2856.1,london
-0.0682622,51.4782391,12,1,2856,2856.1,london
-0.0714782,51.4796573,1,1,2857,2857.1,london
-0.0712985,51.4795254,2,1,2857,2857.1,london
-0.0711375,51.4793199,3,1,2857,2857.1,london
-0.0707996,51.4787052,4,1,2857,2857.1,london
-0.07029,51.4777647,5,1,2857,2857.1,london
-0.0785458,51.4761242,1,1,2858,2858.1,london
-0.0781006,51.4763414,2,1,2858,2858.1,london
-0.0778484,51.476455,3,1,2858,2858.1,london
-0.0772047,51.4765886,4,1,2858,2858.1,london
-0.0756598,51.4768425,5,1,2858,2858.1,london
-0.0736803,51.4771265,6,1,2858,2858.1,london
-0.0718939,51.4773704,7,1,2858,2858.1,london
-0.0706226,51.4775609,8,1,2858,2858.1,london
-0.0703973,51.477611,9,1,2858,2858.1,london
-0.0687075,51.474066,1,1,2859,2859.1,london
-0.0688577,51.4746139,2,1,2859,2859.1,london
-0.0690937,51.4752154,3,1,2859,2859.1,london
-0.0692546,51.4758034,4,1,2859,2859.1,london
-0.0695014,51.476318,5,1,2859,2859.1,london
-0.0699306,51.4769662,6,1,2859,2859.1,london
-0.0702202,51.4775275,7,1,2859,2859.1,london
-0.0701451,51.4775275,1,1,2860,2860.1,london
-0.0698233,51.4769194,2,1,2860,2860.1,london
-0.0695014,51.476318,3,1,2860,2860.1,london
-0.0691795,51.4757032,4,1,2860,2860.1,london
-0.068965,51.4751018,5,1,2860,2860.1,london
-0.0687611,51.4745471,6,1,2860,2860.1,london
-0.0686431,51.4741128,7,1,2860,2860.1,london
-0.0740638,51.4844179,1,1,2861,2861.1,london
-0.0740075,51.4835928,2,1,2861,2861.1,london
-0.0740182,51.4829714,3,1,2861,2861.1,london
-0.0740075,51.4814898,4,1,2861,2861.1,london
-0.0736749,51.4811156,5,1,2861,2861.1,london
-0.0728595,51.4803673,6,1,2861,2861.1,london
-0.0725269,51.4801134,7,1,2861,2861.1,london
-0.0721192,51.4799664,8,1,2861,2861.1,london
-0.0716686,51.4797793,9,1,2861,2861.1,london
-0.0714782,51.4796573,10,1,2861,2861.1,london
-0.0706172,51.4797258,1,1,2862,2862.1,london
-0.0717437,51.4817704,2,1,2862,2862.1,london
-0.0725162,51.4834742,3,1,2862,2862.1,london
-0.0727415,51.4840087,4,1,2862,2862.1,london
-0.0727093,51.4845165,5,1,2862,2862.1,london
-0.0725591,51.4857925,6,1,2862,2862.1,london
-0.0725377,51.4860598,7,1,2862,2862.1,london
-0.0725055,51.4861667,8,1,2862,2862.1,london
-0.0739592,51.4867913,1,1,2863,2863.1,london
-0.0740182,51.4861132,2,1,2863,2863.1,london
-0.0740612,51.4856121,3,1,2863,2863.1,london
-0.0740826,51.4851044,4,1,2863,2863.1,london
-0.0740638,51.4844179,5,1,2863,2863.1,london
-0.0741255,51.4843394,1,1,2864,2864.1,london
-0.0741148,51.4847135,2,1,2864,2864.1,london
